1011,car,0.8120,568,1044,295,1177,403
1011,car,0.8269,659,1436,323,1617,441
1012,car,0.8588,568,1041,295,1174,405
1012,car,0.8335,659,1432,324,1607,438
1013,car,0.8151,568,1036,294,1174,406
1013,car,0.8904,659,1429,325,1600,437
1014,car,0.8175,568,1032,293,1172,407
1014,car,0.8898,659,1424,325,1592,435
1015,car,0.8552,568,1026,293,1171,409
1015,car,0.8497,659,1419,325,1584,433
1016,car,0.8567,568,1021,292,1170,410
1016,car,0.8604,659,1415,324,1577,431
1017,car,0.8043,568,1016,292,1168,412
1017,car,0.8609,659,1412,324,1569,429
1018,car,0.8102,568,1014,291,1166,413
1018,car,0.8645,659,1410,324,1563,427
1019,car,0.8538,568,1009,291,1164,414
1019,car,0.8491,659,1405,322,1555,425
1020,car,0.7856,568,1003,291,1162,416
1020,car,0.8696,659,1403,323,1551,424
1021,car,0.7933,568,994,289,1162,418
1021,car,0.8827,659,1399,324,1546,422
1022,car,0.8163,568,989,290,1159,421
1022,car,0.8847,659,1396,323,1541,419
1023,car,0.8010,568,985,291,1158,422
1023,car,0.8842,659,1395,323,1535,418
1024,car,0.8210,568,978,290,1155,424
1024,car,0.8491,659,1391,324,1530,416
1025,car,0.8011,568,971,288,1152,426
1025,car,0.8666,659,1391,325,1524,414
1026,car,0.8535,568,965,287,1150,428
1026,car,0.8359,659,1388,323,1519,412
1027,car,0.8773,568,958,286,1148,431
1027,car,0.8616,659,1384,322,1514,412
1028,car,0.8457,568,950,285,1145,433
1028,car,0.8555,659,1382,322,1509,411
1029,car,0.8379,568,944,285,1142,437
1029,car,0.6017,603,1344,321,1383,350
1029,car,0.8772,659,1379,322,1506,409
1030,car,0.8578,568,935,285,1140,440
1030,car,0.8599,659,1377,322,1503,409
1031,car,0.8152,568,926,284,1137,442
1031,car,0.6253,603,1343,321,1383,351
1031,car,0.8666,659,1375,323,1498,408
1032,car,0.7594,568,917,283,1134,445
1032,car,0.6172,603,1343,322,1386,351
1032,car,0.8363,659,1374,323,1493,408
1033,car,0.7409,568,908,283,1131,449
1033,car,0.8046,659,1371,323,1489,406
1034,car,0.6345,568,897,282,1129,453
1034,car,0.8564,659,1369,323,1486,405
1035,car,0.8660,568,886,282,1126,458
1035,car,0.8702,659,1367,323,1483,404
1036,car,0.8877,568,874,281,1122,461
1036,car,0.8288,659,1365,322,1481,403
1037,car,0.8809,568,864,281,1117,465
1037,car,0.8391,659,1364,323,1477,402
1038,car,0.8976,568,852,280,1112,468
1038,car,0.8272,659,1363,321,1473,401
1039,car,0.9057,568,838,280,1107,472
1039,car,0.8044,659,1359,320,1470,400
1040,car,0.9126,568,824,280,1103,477
1040,car,0.8241,659,1356,320,1466,397
1041,car,0.9025,568,808,279,1098,482,license_plate,54,130,140,163,CG
1041,car,0.8199,659,1355,320,1462,396
1042,car,0.8807,568,794,278,1092,487
1042,car,0.8084,659,1355,320,1457,394
1043,car,0.8767,568,777,276,1087,493
1043,car,0.7909,659,1352,319,1455,393
1044,car,0.8866,568,760,276,1082,499
1044,car,0.7676,659,1351,320,1452,393
1045,car,0.8863,568,742,273,1075,506
1045,car,0.7698,659,1351,321,1450,392
1046,car,0.8958,568,723,272,1068,512,license_plate,58,157,154,194,7L9C6
1046,car,0.7796,659,1349,320,1448,392
1047,car,0.9127,568,701,271,1063,519
1047,car,0.7651,659,1347,321,1446,392
1048,car,0.9152,568,678,268,1055,526
1048,car,0.7612,659,1344,321,1444,391
1049,car,0.9159,568,652,266,1047,533
1049,car,0.7632,659,1344,321,1442,390
1050,car,0.9239,568,625,265,1040,542
1050,car,0.7410,659,1343,321,1441,389
1051,car,0.9297,568,595,262,1032,554
1051,car,0.7306,659,1343,323,1438,389
1052,car,0.9286,568,563,261,1022,564
1052,car,0.7356,659,1342,322,1436,388
1053,car,0.9257,568,527,258,1012,576
1053,car,0.7206,659,1341,321,1433,386
1054,car,0.9296,568,489,257,1002,586
1054,car,0.7131,659,1340,321,1431,385
1055,car,0.9322,568,447,254,992,601
1055,car,0.7011,659,1340,321,1430,385
1056,car,0.9255,568,399,252,980,616
1056,car,0.6947,659,1339,322,1429,384
1057,car,0.9249,568,343,249,966,634
1057,car,0.7031,659,1337,323,1426,384
1058,car,0.9257,568,287,244,952,653
1058,car,0.7345,659,1336,322,1422,384
1059,car,0.8876,568,221,239,938,675
1059,car,0.6956,659,1336,322,1422,383
1060,car,0.8887,568,146,236,922,700
1060,car,0.6855,659,1336,321,1418,383
1061,car,0.9027,568,55,232,904,730
1061,car,0.7157,659,1335,321,1414,382
1062,car,0.9222,568,7,227,884,763
1062,car,0.6901,659,1335,320,1411,381
1063,car,0.9296,568,0,223,864,803
1063,car,0.7442,659,1334,321,1409,381
1064,car,0.9302,568,0,216,839,864
1064,car,0.7087,659,1333,321,1408,381
1065,car,0.9392,568,0,208,814,914
1065,car,0.7184,659,1332,321,1406,380
1066,car,0.9568,568,0,200,785,976
1066,car,0.7193,659,1330,320,1405,380
1067,car,0.9615,568,0,192,754,1039
1067,car,0.7228,659,1330,320,1403,379
1068,car,0.9570,568,0,183,717,1057
1068,car,0.7107,659,1330,320,1400,378
1069,car,0.9502,568,0,168,675,1017
1069,car,0.7382,659,1327,321,1399,377
1070,car,0.9437,568,0,158,625,986
1070,car,0.7395,659,1326,320,1397,376
1071,car,0.9550,568,0,141,569,974
1071,car,0.7602,659,1323,319,1396,376
1072,car,0.9228,568,0,135,504,957
1072,car,0.7427,659,1321,319,1395,375
1073,car,0.8980,568,0,140,422,982
1073,car,0.7342,659,1319,319,1393,374
1074,car,0.8673,568,0,168,321,1039
1074,car,0.7454,659,1318,319,1392,374
1075,car,0.8155,568,0,245,199,1059
1075,car,0.7518,659,1318,319,1391,374
1076,car,0.7448,659,1318,319,1390,373
1077,car,0.7402,659,1318,318,1389,372
1078,car,0.7234,659,1316,318,1389,372
1079,car,0.7075,659,1314,319,1389,372
1080,car,0.7102,659,1313,319,1388,372
1081,car,0.7291,659,1312,319,1388,371
1082,car,0.7403,659,1311,319,1387,371
1083,car,0.7550,659,1311,318,1387,371
1084,car,0.7618,659,1311,319,1387,371
1085,car,0.7711,659,1309,318,1387,371
1086,car,0.7495,659,1309,318,1385,370
1087,car,0.7322,659,1308,318,1384,369
1088,car,0.7208,659,1308,318,1381,368
1089,car,0.7188,659,1308,317,1378,368
1090,car,0.7337,659,1308,317,1375,367
1091,car,0.7460,659,1308,316,1374,366
1092,car,0.7569,659,1307,316,1373,366
1093,car,0.7671,659,1307,316,1371,366
1094,car,0.7611,659,1307,316,1370,365
1095,car,0.7722,659,1307,317,1369,365
1096,car,0.7818,659,1307,317,1368,364
1097,car,0.7793,659,1306,317,1367,364
1098,car,0.7713,659,1307,318,1367,364
1099,car,0.7639,659,1306,318,1367,364
1100,car,0.7554,659,1306,319,1367,364
1101,car,0.7659,659,1306,319,1366,363
1102,car,0.7713,659,1306,319,1365,363
1103,car,0.7690,659,1306,318,1365,362
1104,car,0.7590,659,1306,319,1364,362
1105,car,0.7778,659,1306,319,1363,362
1106,car,0.7910,659,1306,318,1361,362
1107,car,0.7737,659,1305,318,1361,362
1108,car,0.7619,659,1305,318,1360,362
1109,car,0.7522,659,1304,318,1360,361
1110,car,0.7497,659,1303,318,1359,361
1111,car,0.7486,659,1302,318,1359,361
1112,car,0.7503,659,1301,318,1358,361
1113,car,0.7468,659,1300,318,1357,361
1114,car,0.7319,659,1300,318,1357,361
1115,car,0.7336,659,1300,318,1356,361
1116,car,0.7161,659,1299,318,1356,360
1117,car,0.6909,659,1298,318,1355,360
1118,car,0.6692,659,1298,319,1354,360
1119,car,0.6734,659,1297,319,1354,360
1120,car,0.6697,659,1296,319,1353,360
1121,car,0.6834,659,1296,319,1352,360
1122,car,0.6722,659,1297,319,1352,360
1123,car,0.6753,659,1296,320,1351,360
1124,car,0.6517,659,1295,320,1350,359
1125,car,0.6437,659,1294,320,1350,359
1126,car,0.6473,659,1293,321,1349,359
1127,car,0.6490,659,1293,321,1348,359
1128,car,0.6473,659,1293,321,1348,358
1129,car,0.6446,659,1292,322,1348,359
1130,car,0.6383,659,1292,322,1347,359
1131,car,0.6458,659,1291,322,1347,360
1132,car,0.6543,659,1290,322,1346,360
1133,car,0.6671,659,1290,321,1346,360
1134,car,0.6644,659,1289,321,1346,360
1135,car,0.6592,659,1289,321,1346,359
1136,car,0.6430,659,1289,321,1346,359
1137,car,0.6546,659,1289,321,1345,358
1138,car,0.6589,659,1289,321,1346,358
1139,car,0.6547,659,1289,321,1346,358
1140,car,0.6527,659,1289,321,1344,358
1141,car,0.6549,659,1289,321,1343,357
1142,car,0.6636,659,1289,320,1342,357
1143,car,0.6582,659,1289,320,1341,357
1144,car,0.6530,659,1288,320,1341,357
1145,car,0.6433,659,1288,321,1341,356
1146,car,0.6373,659,1287,321,1340,356
1147,car,0.6657,659,1287,321,1340,356
1148,car,0.6559,659,1287,320,1340,356
1149,car,0.6493,659,1287,320,1340,356
1150,car,0.6516,659,1287,321,1340,356
1151,car,0.6529,659,1286,321,1339,356
1152,car,0.6514,659,1286,321,1340,356
1153,car,0.6690,659,1286,321,1341,356
1154,car,0.6622,659,1285,321,1342,356
1155,car,0.6365,659,1285,320,1341,356
1156,car,0.6584,659,1284,320,1341,356
1157,car,0.6669,659,1284,320,1342,356
1158,car,0.6668,659,1284,319,1342,356
1159,car,0.6624,659,1284,319,1342,356
1160,car,0.6581,659,1283,319,1342,355
1161,car,0.6521,659,1282,319,1341,355
1162,car,0.6656,659,1282,319,1341,355
1163,car,0.6505,659,1282,319,1340,355
1164,car,0.6499,659,1282,319,1340,355
1165,car,0.6620,659,1282,319,1341,355
1165,car,0.6019,753,1343,322,1385,353
1166,car,0.6419,659,1281,319,1340,354
1167,car,0.6397,659,1281,319,1339,354
1167,car,0.6091,753,1342,322,1384,354
1168,car,0.6494,659,1281,319,1340,353
1168,car,0.6145,753,1343,322,1384,354
1169,car,0.6654,659,1280,319,1341,352
1169,car,0.6060,729,1167,316,1217,344
1169,car,0.6168,753,1343,322,1384,354
1169,person,0.6533,756,0,277,61,518
1170,car,0.6646,659,1280,319,1341,352
1170,car,0.6126,729,1167,316,1217,344
1170,person,0.7066,756,0,269,62,518
1171,car,0.6412,659,1280,319,1341,352
1171,car,0.6312,729,1167,316,1216,344
1171,car,0.6091,753,1343,322,1383,353
1171,person,0.7669,756,0,253,67,516
1172,car,0.6312,659,1280,320,1342,352
1172,car,0.6522,729,1166,316,1216,345
1172,person,0.7747,756,0,243,68,514
1173,car,0.6333,659,1281,319,1342,350
1173,car,0.6532,729,1165,316,1216,345
1173,person,0.7935,756,0,234,72,514
1174,car,0.6259,659,1280,319,1343,349
1174,car,0.6668,729,1165,317,1216,346
1174,person,0.8428,756,0,230,72,516
1175,car,0.6350,659,1280,319,1343,348
1175,car,0.6643,729,1164,317,1215,346
1175,person,0.8327,756,0,227,72,515
1176,car,0.6206,659,1279,318,1343,348
1176,car,0.6867,729,1164,317,1215,346
1176,car,0.6311,753,1343,322,1384,353
1176,person,0.8242,756,0,226,74,514
1177,car,0.6190,659,1279,318,1343,348
1177,car,0.6493,729,1164,317,1214,346
1177,car,0.6185,753,1343,322,1384,353
1177,person,0.8325,756,0,227,76,513
1178,car,0.6446,729,1164,317,1214,346
1178,car,0.6311,753,1343,322,1385,353
1178,person,0.8289,756,0,229,81,512
1179,car,0.6620,729,1164,317,1214,346
1179,car,0.6234,753,1343,322,1385,353
1179,person,0.8161,756,0,230,87,515
1180,car,0.6690,729,1164,317,1213,346
1180,car,0.6227,753,1343,322,1385,353
1180,person,0.8405,756,0,231,100,513
1181,car,0.6230,659,1274,317,1344,348
1181,car,0.6674,729,1164,316,1213,347
1181,car,0.6305,753,1343,322,1385,353
1181,person,0.8613,756,0,232,107,510
1182,car,0.6048,659,1273,317,1344,348
1182,car,0.6700,729,1163,316,1213,347
1182,car,0.6370,753,1343,322,1385,353
1182,person,0.8738,756,0,233,112,510
1183,car,0.6454,729,1163,315,1213,347
1183,person,0.8444,756,0,235,125,513
1184,car,0.6554,729,1163,315,1213,347
1184,person,0.8318,756,1,235,126,514
1185,car,0.6429,729,1163,316,1213,349
1185,person,0.8282,756,2,234,124,517
1186,car,0.6752,729,1162,316,1212,349
1186,person,0.8490,756,8,234,122,513
1187,car,0.6684,729,1163,317,1213,349
1187,person,0.7699,756,20,235,126,508
1188,car,0.6791,729,1163,316,1213,350
1188,car,0.6107,753,1343,322,1385,353
1188,person,0.7992,756,31,237,135,506
1189,car,0.6996,729,1162,315,1213,349
1189,car,0.6100,753,1343,322,1385,353
1189,person,0.8336,756,42,237,142,506
1190,car,0.7303,729,1162,314,1213,349
1190,car,0.6077,753,1343,322,1385,353
1190,person,0.8239,756,51,236,148,505
1191,car,0.7062,729,1162,314,1214,348
1191,person,0.8314,756,56,235,153,505
1192,car,0.7170,729,1161,314,1213,349
1192,person,0.8095,756,61,237,164,505
1192,person,0.6308,765,0,301,40,490
1193,car,0.6860,729,1161,314,1212,349
1193,person,0.8211,756,60,239,176,503
1193,person,0.7526,765,0,296,45,495
1194,car,0.7126,729,1161,314,1210,350
1194,person,0.8504,756,59,240,181,501
1194,person,0.7788,765,0,290,53,497
1195,car,0.6800,729,1160,315,1210,350
1195,person,0.7845,756,62,242,184,503
1195,person,0.7930,765,0,286,54,497
1196,car,0.6582,729,1160,315,1210,350
1196,person,0.7849,756,67,243,190,501
1196,person,0.7731,765,0,274,56,496
1197,car,0.6439,729,1160,315,1211,351
1197,person,0.8419,756,72,246,198,500
1197,person,0.8069,765,0,268,61,497
1198,person,0.8745,756,79,245,205,500
1198,person,0.8077,765,0,267,67,499
1199,person,0.8609,756,88,243,206,501
1199,person,0.7712,765,0,264,70,500
1200,car,0.6327,729,1159,317,1213,353
1200,car,0.6087,753,1343,322,1384,353
1200,person,0.8113,756,101,242,207,498
1200,person,0.7327,765,0,267,73,501
1201,car,0.6081,729,1159,316,1213,353
1201,car,0.6212,753,1343,322,1384,353
1201,person,0.8553,756,108,240,208,496
1201,person,0.7716,765,0,270,76,501
1202,car,0.6290,729,1158,316,1213,353
1202,car,0.6138,753,1343,322,1384,353
1202,person,0.8375,756,115,239,210,496
1202,person,0.7553,765,0,266,78,499
1203,car,0.6890,729,1157,316,1213,353
1203,car,0.6148,753,1343,322,1384,352
1203,person,0.8325,756,122,239,214,498
1203,person,0.7571,765,0,268,82,494
1204,car,0.6924,729,1156,316,1213,353
1204,car,0.6231,753,1343,322,1383,352
1204,person,0.8335,756,124,238,224,499
1204,person,0.7896,765,0,273,91,492
1205,car,0.6897,729,1156,315,1213,354
1205,car,0.6291,753,1343,322,1383,352
1205,person,0.7969,756,126,239,228,498
1205,person,0.8193,765,0,272,101,493
1206,car,0.6791,729,1156,315,1213,354
1206,car,0.6108,753,1343,322,1382,352
1206,person,0.8344,756,129,239,236,497
1206,person,0.8116,765,1,273,109,492
1207,car,0.6612,729,1155,314,1214,354
1207,car,0.6202,753,1343,322,1383,352
1207,person,0.8427,756,133,238,241,496
1207,person,0.8003,765,3,277,115,492
1208,car,0.6537,729,1155,314,1214,354
1208,car,0.6182,753,1343,322,1383,352
1208,person,0.8485,756,139,240,244,493
1208,person,0.8301,765,10,260,119,492
1209,car,0.6676,729,1154,314,1214,354
1209,car,0.6069,753,1343,322,1383,352
1209,person,0.8464,756,148,243,246,493
1209,person,0.8506,765,15,252,119,493
1210,car,0.6640,729,1153,313,1214,355
1210,car,0.6067,753,1343,322,1384,352
1210,person,0.8432,756,153,245,244,495
1210,person,0.8462,765,21,256,117,494
1211,car,0.6873,729,1152,313,1214,356
1211,car,0.6108,753,1343,322,1383,352
1211,person,0.8359,756,157,245,244,495
1211,person,0.7967,765,26,259,119,493
1212,car,0.7181,729,1152,312,1214,356
1212,person,0.8392,756,162,246,247,494
1212,person,0.7437,765,33,257,122,492
1213,car,0.7183,729,1151,312,1214,356
1213,person,0.8283,756,167,245,251,493
1213,person,0.7083,765,38,261,126,489
1214,car,0.7043,729,1150,313,1214,357
1214,car,0.6055,753,1343,322,1385,353
1214,person,0.8116,756,175,246,255,491
1214,person,0.7352,765,43,274,132,486
1215,car,0.6931,729,1149,312,1214,358
1215,person,0.8189,756,181,244,260,490
1215,person,0.7218,765,48,276,139,486
1216,car,0.6922,729,1148,313,1215,358
1216,person,0.7911,756,184,244,268,488
1216,person,0.7457,765,53,271,146,481
1217,car,0.6930,729,1148,313,1215,358
1217,person,0.8291,756,187,245,273,487
1217,person,0.7582,765,58,266,150,481
1218,car,0.6705,729,1148,312,1215,356
1218,person,0.7814,756,185,248,279,486
1218,person,0.7924,765,61,264,154,481
1219,car,0.6813,729,1147,312,1215,354
1219,person,0.8202,756,183,249,285,484
1219,person,0.7851,765,65,270,163,480
1220,car,0.7379,729,1147,312,1214,355
1220,person,0.8248,756,182,249,292,481
1220,person,0.8176,765,71,268,168,479
1221,car,0.7466,729,1146,311,1213,357
1221,person,0.7587,756,186,250,297,480
1221,person,0.8223,765,77,269,171,479
1222,car,0.7428,729,1146,311,1212,359
1222,person,0.7618,756,190,249,303,481
1222,person,0.8054,765,83,267,173,481
1223,car,0.7078,729,1145,311,1211,359
1223,person,0.8251,756,196,247,310,482
1223,person,0.7729,765,88,263,175,482
1224,car,0.7261,729,1144,310,1212,360
1224,person,0.8167,756,199,248,313,483
1224,person,0.7446,765,93,264,178,482
1225,car,0.7326,729,1143,310,1212,360
1225,person,0.8287,756,206,249,313,483
1225,person,0.7177,765,97,276,180,482
1226,car,0.7151,729,1142,309,1212,361
1226,person,0.8296,756,212,249,312,481
1226,person,0.7590,765,100,276,181,480
1227,car,0.7253,729,1141,310,1212,362
1227,person,0.8411,756,216,247,311,478
1227,person,0.7157,765,102,276,183,479
1227,car,0.6221,770,1849,413,1919,547
1228,car,0.7303,729,1141,310,1212,363
1228,person,0.8083,756,220,245,311,477
1228,person,0.6917,765,106,265,185,477
1228,car,0.7305,770,1829,408,1919,540
1229,car,0.7218,729,1140,310,1212,363
1229,person,0.7717,756,225,247,312,477
1229,car,0.6417,770,1803,402,1919,535
1230,car,0.7111,729,1139,310,1212,364
1230,person,0.7696,756,230,246,316,476
1230,person,0.6468,765,112,263,198,472
1230,car,0.7140,770,1780,376,1919,530
1231,car,0.7324,729,1137,310,1212,366
1231,person,0.7626,756,235,246,319,476
1231,person,0.7278,765,117,271,207,471
1231,car,0.8579,770,1759,358,1918,527
1232,car,0.7346,729,1135,310,1211,367
1232,person,0.7814,756,238,246,324,476
1232,person,0.7382,765,119,277,214,472
1232,car,0.8680,770,1737,346,1919,526
1233,car,0.7592,729,1133,310,1211,368
1233,person,0.8012,756,240,247,328,477
1233,person,0.7824,765,125,281,222,472
1233,car,0.8882,770,1717,341,1919,538
1234,car,0.7694,729,1130,310,1210,369
1234,person,0.7970,756,244,246,330,479
1234,person,0.7457,765,131,282,224,474
1234,car,0.8958,770,1698,339,1919,542
1235,car,0.7869,729,1128,310,1210,370
1235,person,0.7812,756,246,246,329,478
1235,person,0.7509,765,135,286,226,474
1235,car,0.9075,770,1680,340,1919,538
1236,car,0.8039,729,1126,310,1210,370
1236,person,0.7185,756,249,249,330,477
1236,person,0.7545,765,139,286,227,474
1236,car,0.9103,770,1665,338,1919,533
1237,car,0.8074,729,1125,310,1210,371
1237,person,0.7571,756,253,251,333,477
1237,person,0.8225,765,145,284,228,473
1237,car,0.9226,770,1647,337,1919,525
1238,car,0.7963,729,1124,310,1210,371
1238,person,0.7764,756,256,252,336,476
1238,person,0.7863,765,151,284,229,472
1238,car,0.9184,770,1634,336,1919,522
1239,car,0.7871,729,1122,311,1210,372
1239,person,0.8024,756,259,253,338,474
1239,person,0.7573,765,158,279,232,469
1239,car,0.9082,770,1620,333,1919,518
1240,car,0.7937,729,1120,310,1209,373
1240,person,0.8238,756,264,253,340,472
1240,person,0.7797,765,164,272,236,469
1240,car,0.9042,770,1609,332,1919,514
1241,car,0.8127,729,1118,310,1208,374
1241,person,0.8455,756,269,250,344,470
1241,person,0.7773,765,169,271,242,467
1241,car,0.8903,770,1596,333,1918,509
1242,car,0.8016,729,1117,310,1208,374
1242,person,0.8551,756,274,247,346,469
1242,person,0.8250,765,174,271,245,466
1242,car,0.9091,770,1585,335,1915,504
1243,car,0.8062,729,1116,310,1208,375
1243,person,0.8456,756,277,246,352,468
1243,person,0.8153,765,178,274,251,467
1243,car,0.9078,770,1572,334,1900,500
1244,car,0.8193,729,1115,311,1206,376
1244,person,0.8137,756,281,249,357,467
1244,person,0.8020,765,181,280,256,466
1244,car,0.9042,770,1562,334,1877,495
1245,car,0.8411,729,1114,310,1206,377
1245,person,0.8028,756,283,247,368,467
1245,person,0.7435,765,184,288,262,467
1245,car,0.8789,770,1551,335,1855,490
1246,car,0.8279,729,1113,311,1205,378
1246,person,0.7949,756,285,250,372,468
1246,person,0.7754,765,187,282,264,466
1246,car,0.8871,770,1542,335,1835,485
1247,car,0.8170,729,1108,311,1201,380
1247,person,0.8106,756,287,249,373,467
1247,person,0.7700,765,191,279,267,466
1247,car,0.8627,770,1532,335,1812,481
1248,car,0.7945,729,1105,311,1203,382
1248,person,0.7933,756,290,251,371,467
1248,person,0.7795,765,194,278,269,465
1248,car,0.8546,770,1523,335,1792,478
1249,car,0.8039,729,1102,310,1204,384
1249,person,0.7948,756,291,251,372,467
1249,person,0.8394,765,196,278,271,463
1249,car,0.8673,770,1514,334,1773,474
1250,car,0.7992,729,1101,310,1202,384
1250,person,0.7819,756,291,251,379,469
1250,person,0.8453,765,199,277,272,463
1250,car,0.8666,770,1507,335,1755,470
1251,car,0.7985,729,1098,310,1198,385
1251,person,0.7713,756,295,252,376,469
1251,person,0.8431,765,203,276,273,463
1251,car,0.8178,770,1500,336,1738,464
1252,car,0.8053,729,1095,309,1196,385
1252,person,0.7459,756,297,250,376,465
1252,person,0.7783,765,205,277,275,462
1252,car,0.7771,770,1494,336,1721,459
1253,car,0.8120,729,1093,310,1193,385
1253,person,0.7806,756,301,249,378,466
1253,person,0.7567,765,210,273,278,462
1253,car,0.8627,770,1485,336,1707,457
1254,car,0.8269,729,1091,310,1193,386
1254,person,0.7874,756,307,250,381,465
1254,person,0.7947,765,213,274,280,462
1254,car,0.8742,770,1480,333,1695,455
1255,car,0.8008,729,1088,310,1193,387
1255,person,0.7978,756,312,251,384,466
1255,person,0.8093,765,216,275,284,462
1255,car,0.8576,770,1475,332,1683,453
1256,car,0.8035,729,1085,310,1190,386
1256,person,0.8127,756,314,251,387,464
1256,person,0.7454,765,219,274,288,460
1256,car,0.8669,770,1469,331,1672,450
1257,car,0.7998,729,1078,310,1188,387
1257,person,0.7754,756,316,250,389,464
1257,person,0.7750,765,220,272,293,458
1257,car,0.8673,770,1464,331,1659,447
1258,car,0.7977,729,1075,311,1187,387
1258,person,0.7960,756,319,255,394,461
1258,person,0.8565,765,224,272,299,457
1258,car,0.8812,770,1459,329,1647,444
1259,car,0.7984,729,1071,311,1185,388
1259,person,0.8039,756,322,254,399,461
1259,person,0.8588,765,227,275,303,457
1259,car,0.8851,770,1452,327,1639,442
1260,car,0.7775,729,1068,311,1183,390
1260,person,0.8182,756,327,258,400,461
1260,person,0.8395,765,231,275,306,458
1260,car,0.8910,770,1447,328,1627,439
1261,car,0.7891,729,1064,310,1185,391
1261,person,0.7829,756,328,257,401,463
1261,person,0.8129,765,234,281,307,458
1261,car,0.8929,770,1442,325,1616,435
1262,car,0.7937,729,1062,309,1186,393
1262,person,0.7533,756,329,255,402,463
1262,person,0.7182,765,237,281,309,459
1262,car,0.8970,770,1444,324,1607,433
1263,car,0.8573,729,1056,307,1186,395
1263,person,0.7440,756,330,254,405,463
1263,person,0.7110,765,240,278,311,460
1263,car,0.8690,770,1434,326,1597,430
1264,car,0.8382,729,1052,309,1178,397
1264,person,0.7023,756,335,254,408,461
1264,person,0.7180,765,245,277,313,459
1264,car,0.8601,770,1429,328,1588,429
1265,car,0.8247,729,1049,309,1174,398
1265,person,0.7213,756,339,252,411,459
1265,person,0.8214,765,250,278,316,456
1265,car,0.8786,770,1430,329,1580,427
1266,car,0.8621,729,1045,310,1172,400
1266,person,0.7701,756,344,255,416,456
1266,person,0.8603,765,254,276,317,455
1266,car,0.8674,770,1432,330,1573,425
1267,car,0.8735,729,1041,310,1171,400
1267,person,0.8156,756,349,254,417,455
1267,person,0.8438,765,258,271,320,455
1267,car,0.8990,770,1423,329,1565,423
1268,car,0.8563,729,1035,309,1170,402
1268,person,0.7995,756,352,258,419,454
1268,person,0.8473,765,262,269,324,453
1268,car,0.8809,770,1418,330,1557,420
1268,car,0.6026,796,1152,314,1210,358
1269,car,0.8735,729,1030,310,1166,403
1269,person,0.7553,756,354,255,419,455
1269,person,0.8143,765,264,269,329,453
1269,car,0.8475,770,1414,330,1551,418
1270,car,0.8548,729,1025,309,1165,404
1270,person,0.7773,756,357,257,422,456
1270,person,0.7401,765,267,272,333,452
1270,car,0.8554,770,1411,328,1546,415
1271,car,0.8727,729,1020,309,1161,406
1271,person,0.8017,756,359,257,424,456
1271,person,0.7787,765,269,270,339,454
1271,car,0.8609,770,1409,327,1540,413
1272,car,0.8642,729,1015,309,1160,407
1272,car,0.6118,753,1343,322,1383,352
1272,person,0.8010,756,359,256,427,457
1272,person,0.8049,765,273,269,341,452
1272,car,0.8432,770,1401,324,1534,411
1272,car,0.6197,796,1146,314,1206,357
1273,car,0.8706,729,1009,310,1158,410
1273,person,0.8158,756,360,257,434,456
1273,person,0.8189,765,276,271,343,452
1273,car,0.8125,770,1397,324,1528,410
1273,car,0.6447,796,1144,314,1205,358
1274,car,0.8735,729,1002,310,1155,412
1274,car,0.6014,748,1357,324,1397,357
1274,car,0.6132,753,1343,322,1384,352
1274,person,0.8417,756,361,257,436,456
1274,person,0.8458,765,278,274,344,452
1274,car,0.8450,770,1397,325,1522,409
1274,car,0.6761,796,1141,314,1205,359
1275,car,0.8963,729,995,310,1152,414
1275,car,0.6064,748,1356,324,1397,356
1275,car,0.6263,753,1343,322,1384,352
1275,person,0.8138,756,364,257,437,455
1275,person,0.8594,765,281,277,347,452
1275,car,0.7903,770,1395,326,1516,408
1275,car,0.6852,796,1137,316,1205,360
1276,car,0.8546,729,989,309,1149,418
1276,car,0.6280,748,1351,324,1396,356
1276,car,0.6353,753,1343,322,1384,352
1276,person,0.8458,756,370,258,438,456
1276,person,0.8665,765,284,275,348,452
1276,car,0.8650,770,1389,323,1511,406
1276,car,0.6817,796,1134,316,1204,360
1277,car,0.8530,729,982,308,1145,420
1277,car,0.6363,753,1343,322,1384,352
1277,person,0.8409,756,374,257,440,456
1277,person,0.8575,765,287,275,349,451
1277,car,0.8414,770,1386,322,1507,405
1277,car,0.7028,796,1132,316,1202,360
1278,car,0.8720,729,974,308,1142,422
1278,car,0.6190,753,1343,322,1386,352
1278,person,0.7911,756,377,257,442,454
1278,person,0.8238,765,289,277,349,450
1278,car,0.8456,770,1383,322,1504,405
1278,car,0.7131,796,1133,316,1202,361
1279,car,0.8542,729,967,307,1139,424
1279,car,0.6372,753,1343,321,1386,352
1279,person,0.8052,756,383,258,446,450
1279,person,0.7586,765,293,272,352,451
1279,car,0.7982,770,1381,321,1500,404
1279,car,0.7203,796,1133,317,1201,361
1280,car,0.8600,729,959,306,1136,426
1280,car,0.6460,753,1343,321,1386,352
1280,person,0.8120,756,386,258,450,451
1280,person,0.7263,765,295,270,355,451
1280,car,0.8039,770,1378,321,1494,403
1280,car,0.7154,796,1133,316,1200,361
1281,car,0.8694,729,952,306,1134,428
1281,car,0.6509,753,1343,321,1386,351
1281,person,0.8209,756,389,259,453,450
1281,car,0.6126,762,1283,319,1344,347
1281,person,0.7745,765,298,276,359,450
1281,car,0.7459,770,1376,321,1489,402
